province,date,year_month,co2_tonnes,source_file
Shanxi,2022-07-01,2022-07,48448258.900000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2022-08-01,2022-08,49659019.510000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2022-09-01,2022-09,48643118.300000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2022-10-01,2022-10,45727889.850000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2022-11-01,2022-11,44411491.320000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2022-12-01,2022-12,49907659.000000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-01-01,2023-01,47978446.850000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-02-01,2023-02,43599541.560000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-03-01,2023-03,51268052.500000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-04-01,2023-04,45443317.690000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-05-01,2023-05,44515539.240000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-06-01,2023-06,49096538.440000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-07-01,2023-07,51571207.330000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-08-01,2023-08,50960385.550000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-09-01,2023-09,45612293.800000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-10-01,2023-10,44259886.680000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-11-01,2023-11,45767900.500000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2023-12-01,2023-12,52292426.820000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-01-01,2024-01,51577481.410000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-02-01,2024-02,43811666.760000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-03-01,2024-03,46835268.570000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-04-01,2024-04,42571368.220000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-05-01,2024-05,43757258.580000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-06-01,2024-06,47864313.700000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-07-01,2024-07,47761693.300000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-08-01,2024-08,46575399.780000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-09-01,2024-09,43590432.980000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-10-01,2024-10,45892570.780000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-11-01,2024-11,46923022.320000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2024-12-01,2024-12,50229618.100000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-01-01,2025-01,46770460.540000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-02-01,2025-02,45356592.860000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-03-01,2025-03,46922256.810000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-04-01,2025-04,38679180.800000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-05-01,2025-05,40512066.060000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-06-01,2025-06,42235411.510000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-07-01,2025-07,45755947.440000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-08-01,2025-08,45925717.710000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-09-01,2025-09,38810512.630000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-10-01,2025-10,39779926.250000,carbonmonitor-china_datas_2026-04-11.csv
Shanxi,2025-11-01,2025-11,36935453.440000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-01-01,2019-01,22322717.400000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-02-01,2019-02,17535494.000000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-03-01,2019-03,23974537.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-04-01,2019-04,24482091.300000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-05-01,2019-05,24872297.300000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-06-01,2019-06,25222627.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-07-01,2019-07,23690642.800000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-08-01,2019-08,24779864.500000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-09-01,2019-09,24207944.500000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-10-01,2019-10,25112335.600000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-11-01,2019-11,25544752.100000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2019-12-01,2019-12,29370201.200000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-01-01,2020-01,20821595.100000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-02-01,2020-02,17792117.760000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-03-01,2020-03,21762305.600000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-04-01,2020-04,23890277.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-05-01,2020-05,25082888.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-06-01,2020-06,24510630.500000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-07-01,2020-07,23174833.100000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-08-01,2020-08,23533360.900000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-09-01,2020-09,23220827.400000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-10-01,2020-10,24528169.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-11-01,2020-11,26353065.000000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2020-12-01,2020-12,29151941.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-01-01,2021-01,22817338.570500,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-02-01,2021-02,15654258.167100,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-03-01,2021-03,22829099.498600,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-04-01,2021-04,23957514.807100,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-05-01,2021-05,24251595.572500,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-06-01,2021-06,22600662.920900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-07-01,2021-07,21730702.739800,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-08-01,2021-08,21724110.533500,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-09-01,2021-09,20204436.990800,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-10-01,2021-10,20192269.867600,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-11-01,2021-11,21667491.920700,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2021-12-01,2021-12,23337308.044700,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-01-01,2022-01,28009839.797900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-02-01,2022-02,20009038.513200,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-03-01,2022-03,29069526.885900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-04-01,2022-04,25158787.767400,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-05-01,2022-05,24672566.702900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-06-01,2022-06,24641655.220000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-07-01,2022-07,24910319.612300,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-08-01,2022-08,25495589.817000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-09-01,2022-09,23046609.863300,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-10-01,2022-10,23534510.794300,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-11-01,2022-11,24851904.295800,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2022-12-01,2022-12,28078964.354300,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-01-01,2023-01,28117263.583500,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-02-01,2023-02,22232938.655100,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-03-01,2023-03,31520508.296200,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-04-01,2023-04,28492053.248500,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-05-01,2023-05,27944241.070900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-06-01,2023-06,28139722.212500,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-07-01,2023-07,26850113.995700,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-08-01,2023-08,23991743.631900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-09-01,2023-09,24721752.686100,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-10-01,2023-10,24343372.645400,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-11-01,2023-11,26342355.029000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2023-12-01,2023-12,28147972.634300,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-01-01,2024-01,28461987.027000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-02-01,2024-02,24497666.920400,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-03-01,2024-03,31659909.438800,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-04-01,2024-04,28164917.780800,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-05-01,2024-05,27448816.513900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-06-01,2024-06,25579002.144600,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-07-01,2024-07,24791477.406600,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-08-01,2024-08,26521786.645800,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-09-01,2024-09,28120012.024700,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-10-01,2024-10,26787268.733000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-11-01,2024-11,26809567.354500,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2024-12-01,2024-12,29040785.647900,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-01-01,2025-01,26906591.100000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-02-01,2025-02,26054795.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-03-01,2025-03,30183970.400000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-04-01,2025-04,26545643.800000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-05-01,2025-05,25774584.200000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-06-01,2025-06,25075001.900000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-07-01,2025-07,26242422.400000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-08-01,2025-08,27025108.700000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-09-01,2025-09,19791661.100000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-10-01,2025-10,23290545.000000,carbonmonitor-china_datas_2026-04-11.csv
Sichuan,2025-11-01,2025-11,24730687.900000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-01-01,2019-01,20154695.810000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-02-01,2019-02,16395026.390000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-03-01,2019-03,19502074.600000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-04-01,2019-04,18986353.350000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-05-01,2019-05,19688301.810000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-06-01,2019-06,19250235.660000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-07-01,2019-07,20378408.030000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-08-01,2019-08,19044075.140000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-09-01,2019-09,18778222.900000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-10-01,2019-10,19177409.610000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-11-01,2019-11,18772700.440000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2019-12-01,2019-12,21353103.270000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-01-01,2020-01,16885235.790000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-02-01,2020-02,15688344.400000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-03-01,2020-03,16457337.250000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-04-01,2020-04,18611502.820000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-05-01,2020-05,18239990.600000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-06-01,2020-06,17950659.080000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-07-01,2020-07,18947360.930000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-08-01,2020-08,20381295.920000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-09-01,2020-09,19869248.440000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-10-01,2020-10,19019325.000000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-11-01,2020-11,19786089.390000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2020-12-01,2020-12,22262720.950000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-01-01,2021-01,19800004.220000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-02-01,2021-02,14946825.160000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-03-01,2021-03,17822682.650000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-04-01,2021-04,16464255.040000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-05-01,2021-05,17093778.410000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-06-01,2021-06,16628523.690000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-07-01,2021-07,17898138.320000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-08-01,2021-08,17952613.340000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-09-01,2021-09,16677597.940000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-10-01,2021-10,17519446.120000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-11-01,2021-11,18140645.190000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2021-12-01,2021-12,19115527.790000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-01-01,2022-01,18882471.830000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-02-01,2022-02,15268940.010000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-03-01,2022-03,17291209.240000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-04-01,2022-04,16157833.996000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-05-01,2022-05,16257577.660000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-06-01,2022-06,16885336.520000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-07-01,2022-07,16867564.000000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-08-01,2022-08,17249996.580000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-09-01,2022-09,17706229.310000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-10-01,2022-10,17258502.810000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-11-01,2022-11,18242309.040000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2022-12-01,2022-12,20381940.560000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-01-01,2023-01,18911373.210000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-02-01,2023-02,16336430.450000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-03-01,2023-03,19188976.540000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-04-01,2023-04,17844187.790000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-05-01,2023-05,17101086.840000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-06-01,2023-06,18219617.260000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-07-01,2023-07,18433755.830000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-08-01,2023-08,18512168.720000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-09-01,2023-09,17346890.070000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-10-01,2023-10,16198389.270000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-11-01,2023-11,16706294.900000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2023-12-01,2023-12,19139282.200000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-01-01,2024-01,20698302.680000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-02-01,2024-02,17887173.390000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-03-01,2024-03,19337506.580000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-04-01,2024-04,16860064.000000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-05-01,2024-05,16147118.750000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-06-01,2024-06,16838816.820000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-07-01,2024-07,16923550.020000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-08-01,2024-08,17092685.840000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-09-01,2024-09,17001737.110000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-10-01,2024-10,16478934.310000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-11-01,2024-11,16665416.980000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2024-12-01,2024-12,19637614.870000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-01-01,2025-01,18687279.000000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-02-01,2025-02,17832468.980000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-03-01,2025-03,17805042.610000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-04-01,2025-04,15369869.650000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-05-01,2025-05,15612961.390000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-06-01,2025-06,16595506.700000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-07-01,2025-07,17317075.840000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-08-01,2025-08,16624159.030000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-09-01,2025-09,12891618.870000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-10-01,2025-10,13546189.940000,carbonmonitor-china_datas_2026-04-11.csv
Tianjin,2025-11-01,2025-11,14104395.310000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-01-01,2019-01,2621672.772000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-02-01,2019-02,2399217.948000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-03-01,2019-03,2344840.537000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-04-01,2019-04,2275688.315000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-05-01,2019-05,2722163.946000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-06-01,2019-06,2658603.901000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-07-01,2019-07,2473454.032000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-08-01,2019-08,2548219.656000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-09-01,2019-09,2620500.751000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-10-01,2019-10,2693504.631000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-11-01,2019-11,2501136.317000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2019-12-01,2019-12,2485583.229000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-01-01,2020-01,1960173.397000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-02-01,2020-02,1835743.520000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-03-01,2020-03,2308071.693000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-04-01,2020-04,2342663.112000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-05-01,2020-05,2668360.445000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-06-01,2020-06,2841058.761000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-07-01,2020-07,2819870.962000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-08-01,2020-08,2658777.090000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-09-01,2020-09,3174798.358000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-10-01,2020-10,2470970.695000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-11-01,2020-11,2361439.768000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2020-12-01,2020-12,2416049.803000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-01-01,2021-01,2292293.891000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-02-01,2021-02,2231140.289000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-03-01,2021-03,2215448.852000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-04-01,2021-04,2189613.162000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-05-01,2021-05,2433665.588000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-06-01,2021-06,2451060.621000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-07-01,2021-07,2660235.516000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-08-01,2021-08,2722239.781000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-09-01,2021-09,2525929.956000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-10-01,2021-10,2674715.951000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-11-01,2021-11,2958564.653000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2021-12-01,2021-12,3086023.645000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-01-01,2022-01,2798906.893000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-02-01,2022-02,2777690.864000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-03-01,2022-03,2883555.881000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-04-01,2022-04,2585454.214000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-05-01,2022-05,2716917.855000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-06-01,2022-06,2664555.783000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-07-01,2022-07,2646654.809000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-08-01,2022-08,2418302.458000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-09-01,2022-09,2510455.368000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-10-01,2022-10,2840587.540000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-11-01,2022-11,2744232.065000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2022-12-01,2022-12,2898971.769000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-01-01,2023-01,2818630.718000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-02-01,2023-02,2556456.419000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-03-01,2023-03,3003114.669000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-04-01,2023-04,3167338.623000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-05-01,2023-05,3209921.553000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-06-01,2023-06,3242355.713000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-07-01,2023-07,3248703.885000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-08-01,2023-08,3313805.179000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-09-01,2023-09,3274772.424000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-10-01,2023-10,3359241.388000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-11-01,2023-11,2943149.222000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2023-12-01,2023-12,3207281.594000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-01-01,2024-01,3122203.461000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-02-01,2024-02,2816531.434000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-03-01,2024-03,3183468.317000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-04-01,2024-04,3147737.690000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-05-01,2024-05,3232893.516000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-06-01,2024-06,3241195.051000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-07-01,2024-07,3185385.759000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-08-01,2024-08,3221869.153000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-09-01,2024-09,3236912.097000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-10-01,2024-10,3271340.243000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-11-01,2024-11,3019840.907000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2024-12-01,2024-12,3245146.130000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-01-01,2025-01,3260008.004000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-02-01,2025-02,2956343.591000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-03-01,2025-03,3358111.977000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-04-01,2025-04,3223465.151000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-05-01,2025-05,3353302.072000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-06-01,2025-06,3401683.493000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-07-01,2025-07,3431950.343000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-08-01,2025-08,3500506.999000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-09-01,2025-09,423458.422000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-10-01,2025-10,441925.412000,carbonmonitor-china_datas_2026-04-11.csv
Tibet,2025-11-01,2025-11,323400.577000,carbonmonitor-china_datas_2026-04-11.csv
Xinjiang,2019-01-01,2019-01,31730654.880000,carbonmonitor-china_datas_2026-04-11.csv
Xinjiang,2019-02-01,2019-02,25301468.290000,carbonmonitor-china_datas_2026-04-11.csv
